,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-25.0,5686317856663517.0,6.459400085478868,7719265.594614727,162837.1969837643,324086.3382645276,0.0009199412286814215,1273025.843313883,679.4130651330343,4.503177830628147e-08
1,-30.0,1762514390310786.8,6.459399728846063,5190524.914255257,163878.17289063692,319165.3954619823,0.001508937937958854,935212.2073901836,1082.8053599327104,7.380326749739652e-08
2,-35.0,543882829063054.4,6.459399619177076,3695090.8661474227,163403.2173418451,309677.18394788913,0.0023326621915377745,793389.6880478067,1725.061599736684,1.2150301031965682e-07
3,-40.0,170596352135827.22,6.459399899729101,3369481.0648253774,163874.16244604695,308632.381176236,0.0020447937136883546,558882.8908208096,1529.165319127118,1.0771548186738755e-07
4,-45.0,52416320764948.195,6.459399516595691,2563286.277901084,163233.37897201232,299057.10314591875,0.0011868972556549073,183394.52741563926,923.4020375481341,6.691361864596956e-08
5,-50.0,16006179705396.633,6.459399251070256,1979169.6373660995,164208.71127471348,291393.3289036735,0.0010109958025192156,96039.22162215621,827.6684111063951,6.095540605599581e-08
6,-55.0,4861818299800.522,6.459399173042125,1561419.8040285967,164606.7977152362,280569.459362749,0.001299001409091803,79097.82410176168,1067.3163370153925,8.250217309324626e-08
7,-60.0,1464032610793.6582,6.4593992390431,1237037.42903801,163602.7455523868,267822.5641657535,0.0011401312209705957,46740.770505004795,989.8428020179854,8.009749663528964e-08
8,-65.0,442835036654.8246,6.459399149656436,1036698.8009376645,165650.08510379065,256229.7477447658,0.001273041236843963,38504.256276376545,1129.973725131218,9.616631757580762e-08
9,-70.0,134368690354.23012,6.45939931967278,898535.99643985,164150.34971524088,245034.26377546386,0.001569617717914275,38758.676323114545,1449.1526221746753,1.298353371481653e-07
10,-75.0,40573987682.9244,6.459399465182462,779836.5087593233,164215.20497363407,235323.7203936212,0.0021125025103799896,42896.83685966558,2067.4964369722,1.9154735930726474e-07
11,-80.0,12252878442.450518,6.459399161784215,687135.2925986705,163565.8951548797,226658.10691624187,0.00296347904976479,49042.82397397375,2928.43586569553,2.843778732497526e-07
12,-85.0,3717694685.348011,6.459399333689439,619553.8202812448,163426.536618969,217165.8518416816,0.0035298183874665997,52400.72164575872,3678.137156156299,3.728993167584349e-07
13,-90.0,1147749681.2609758,6.459399504293043,585576.5079784017,160375.97591084646,214026.89264150246,0.004293022899773464,56472.94631606061,4330.077521658852,4.519883960441007e-07
14,-95.0,356556592.30372393,6.459399341983362,562499.8930199912,159747.5691912382,207145.93157543225,0.004338640460295372,56658.87299273349,4483.588321405143,4.910518951461995e-07
